"idProduct","Avg. Sell Price","Low Price","Trend Price","German Pro Low","Suggested Price","Foil Sell","Foil Low","Foil Trend","Low Price Ex+","AVG1","AVG7","AVG30","Foil AVG1","Foil AVG7","Foil AVG30",
240483,,0.04,0.09,0.10,0.08,,,0.08,0.04,0.02,0.10,0.07,0.05,0.12,0.06
240484,0.39,0.20,0.37,0.33,0.33,,1.00,0.39,0.25,0.39,0.36,0.34,0.89,0.38,0.45
240485,0.32,0.15,0.28,0.28,0.15,,,0.47,0.15,0.20,0.32,0.37,0.99,0.53,0.52
240486,0.25,0.09,0.35,0.58,0.38,,,0.53,0.20,0.25,0.32,0.39,0.48,0.51,0.45
240487,,0.05,0.11,0.09,0.05,,,0.12,0.05,0.10,0.11,0.11,0.05,0.12,0.11
240488,0.77,0.49,0.90,1.17,0.49,,,1.26,0.49,1.49,0.89,0.90,1.45,1.13,1.10
240489,,0.19,0.41,0.31,0.19,,,0.52,0.19,0.50,0.39,0.66,0.18,0.52,0.73
240490,0.05,0.10,0.25,0.20,0.10,,,0.26,0.10,0.05,0.25,0.22,0.10,0.18,0.20
240491,0.15,0.09,0.18,0.15,0.15,,,0.15,0.09,0.15,0.11,0.15,0.15,0.15,0.15
240492,0.20,0.05,0.24,0.25,0.15,,,0.33,0.05,0.10,0.14,0.30,1.15,0.54,0.29
240493,0.05,0.03,0.19,0.39,0.11,,,0.14,0.03,0.10,0.16,0.19,0.10,0.21,0.25
240494,0.25,0.05,0.24,0.25,0.08,,,0.19,0.05,0.25,0.27,0.23,0.08,0.19,0.21
240495,,0.02,0.20,0.28,0.14,,0.30,0.23,0.02,0.65,0.20,0.30,0.29,0.25,0.34
240496,0.50,0.39,1.04,0.99,0.99,,,0.90,0.75,0.50,1.56,1.12,0.95,1.03,1.08
240497,0.37,0.10,0.38,0.83,0.35,,,0.18,0.10,0.35,0.43,0.32,0.20,0.21,0.17
240498,0.14,0.05,0.15,0.10,0.07,,,0.14,0.05,0.14,0.14,0.15,0.10,0.16,0.14
240499,0.15,0.05,0.20,0.15,0.14,,,0.22,0.09,0.15,0.22,0.19,0.40,0.21,0.16
240500,0.04,0.05,0.15,0.11,0.06,,,0.21,0.05,0.04,0.15,0.19,0.08,0.11,0.15
240501,,0.02,0.17,0.11,0.05,,,0.10,0.02,0.20,0.16,0.14,0.05,0.13,0.09
240502,0.19,0.15,0.28,0.28,0.19,,0.50,0.39,0.15,0.19,0.38,0.36,0.49,0.36,0.52
240503,,0.02,0.17,0.05,0.05,,,0.09,0.02,0.59,0.18,0.10,0.24,0.10,0.10
240504,0.18,0.15,0.61,0.55,0.33,,,0.53,0.20,0.20,0.58,0.52,0.99,0.55,0.48
240505,,0.05,0.33,0.18,0.13,,,0.33,0.09,0.15,0.31,0.31,0.05,0.36,0.34
240506,,0.02,0.09,0.05,0.04,,,0.07,0.02,0.11,0.11,0.07,0.04,0.06,0.07
240507,0.18,0.05,0.14,0.05,0.05,,,0.13,0.05,0.15,0.13,0.11,0.05,0.15,0.10
240508,,0.80,1.26,1.24,1.24,,,1.09,0.90,0.85,1.21,1.39,0.85,1.23,2.16
240509,,0.11,0.24,0.23,0.19,,,0.24,0.15,0.03,0.25,0.24,0.20,0.18,0.29
240510,,5.99,8.13,10.20,8.05,,,8.02,7.00,6.62,8.33,8.89,7.00,8.65,8.86
240511,,0.02,0.20,0.10,0.10,,,0.18,0.05,0.24,0.17,0.14,0.49,0.20,0.14
240512,,0.02,0.09,0.10,0.02,,,0.09,0.02,0.14,0.09,0.07,0.05,0.09,0.07
240513,0.75,0.19,0.53,0.43,0.43,,,0.78,0.19,0.75,0.34,0.52,0.45,0.75,0.68
240514,2.00,1.00,3.19,1.99,1.99,,,3.45,1.81,2.00,2.75,3.09,2.75,3.29,2.14
240515,,0.02,0.10,0.10,0.10,,,0.12,0.02,0.02,0.12,0.13,0.07,0.14,0.13
240516,,0.02,0.15,0.10,0.07,,,0.16,0.02,0.10,0.12,0.16,0.10,0.13,0.16
240517,0.37,0.15,0.39,0.55,0.39,,0.30,0.43,0.30,0.30,0.47,0.58,0.34,0.43,0.43
240518,7.50,1.95,5.52,6.72,6.31,,,5.85,2.50,8.50,5.25,4.13,5.25,7.88,9.23
240519,0.12,0.02,0.16,0.18,0.10,,,0.16,0.07,0.15,0.11,0.13,0.10,0.19,0.13
240520,,0.02,0.20,0.05,0.05,,,0.13,0.02,0.10,0.18,0.11,0.29,0.16,0.10
240521,,0.01,0.08,0.05,0.01,,,0.07,0.01,0.20,0.06,0.04,0.02,0.06,0.04
240528,,1.50,2.52,2.99,2.90,,,,2.88,2.99,2.37,2.60,,,
240529,0.11,0.02,0.09,0.12,0.05,,,,0.02,0.10,0.11,0.18,,,
240530,,0.02,0.15,0.19,0.09,,,,0.02,0.03,0.17,0.16,,,
240531,13.95,14.48,12.43,,16.00,,,,14.48,13.90,13.94,16.26,,,
240532,,0.38,0.42,,0.70,,,,0.38,0.75,0.49,0.47,,,
240533,,1.99,2.89,,3.65,,,,2.95,2.00,2.49,3.14,,,
240534,0.35,0.15,0.63,0.42,0.40,,,,0.15,0.35,0.53,0.83,,,
240535,,0.50,1.01,0.92,0.78,,,,0.50,0.67,1.28,1.14,,,
240536,0.62,0.10,0.65,1.09,0.50,,,,0.10,0.88,0.59,0.67,,,
240537,0.30,0.30,0.48,0.54,0.54,,,0.60,0.30,0.30,0.36,0.89,0.60,0.60,0.60
240538,1.52,0.90,1.50,2.25,1.55,,,1.00,0.90,1.50,1.52,1.41,1.00,1.00,1.00
240539,,0.70,1.52,1.97,1.95,,,1.11,1.00,1.00,1.44,1.47,1.11,1.11,1.11
240540,,0.05,0.18,0.18,0.10,,,,0.05,0.25,0.18,0.20,,,
240541,,0.05,0.11,0.06,0.06,,,,0.05,0.06,0.08,0.10,,,
240542,1.02,0.90,1.05,1.42,0.99,,,,0.90,1.50,1.04,1.07,,,
240543,0.98,0.48,0.99,1.08,1.08,,,,0.75,1.00,1.07,1.35,,,
240544,8.82,4.99,8.72,,9.99,,,,9.24,8.50,9.09,10.27,,,
240545,,0.05,0.14,0.25,0.15,,,,0.05,0.11,0.21,0.29,,,
240546,1.42,0.20,1.23,3.08,2.00,,,,0.20,2.00,1.05,0.91,,,
240547,,0.02,0.15,0.05,0.04,,,,0.02,0.10,0.11,0.13,,,
240548,0.08,0.05,0.23,0.19,0.14,,,,0.05,0.08,0.21,0.23,,,
240549,3.37,2.00,3.15,5.68,2.99,,,3.13,2.00,3.49,3.08,3.06,3.13,3.13,3.13
240550,1.41,0.50,1.43,3.10,2.20,,,,0.90,1.90,1.40,1.83,,,
240551,,0.05,0.15,0.12,0.08,,,0.05,0.05,0.20,0.18,0.18,0.05,0.05,0.05
240552,,0.10,0.48,0.75,0.33,,,,0.10,0.75,0.53,0.55,,,
240553,0.49,0.10,0.53,0.25,0.11,,,,0.10,0.49,0.56,0.35,,,
240554,0.87,0.05,0.34,1.47,0.15,,,,0.05,0.11,0.60,0.38,,,
240555,10.65,4.98,7.34,,8.05,,,,4.98,7.99,7.49,7.86,,,
240556,1.50,0.80,1.98,,1.90,,,,0.80,1.50,1.63,1.75,,,
240557,,0.20,0.56,0.84,0.84,,,,0.20,0.45,0.35,0.47,,,
240558,,0.02,0.34,0.20,0.19,,,0.50,0.02,0.19,0.33,0.30,0.50,0.50,0.50
240559,,0.02,0.17,0.10,0.08,,,,0.02,0.10,0.22,0.14,,,
240560,2.18,1.00,2.15,3.50,1.80,,,,1.75,2.50,2.17,2.06,,,
240561,0.14,0.10,0.19,0.21,0.15,,,,0.10,0.14,0.16,0.20,,,
240562,,0.04,0.16,0.07,0.05,,,,0.04,0.10,0.19,0.12,,,
240563,1.59,1.00,1.58,2.18,2.00,,,,1.19,1.76,1.51,1.80,,,
240564,2.10,2.15,3.07,,7.48,,,,2.19,2.10,3.23,3.24,,,
240565,,0.05,0.12,0.17,0.10,,,,0.05,0.05,0.10,0.22,,,
240566,0.10,0.40,1.25,1.57,0.48,,,,0.44,0.10,0.96,1.13,,,
240567,0.49,0.20,0.48,0.75,0.33,,,,0.24,0.49,0.49,0.50,,,
240568,,0.10,0.45,,0.40,,,,0.28,0.65,0.45,0.52,,,
240569,,1.48,1.97,,2.75,,,,1.98,1.85,1.98,2.50,,,
240570,0.20,0.11,0.25,0.22,0.15,,,,0.11,0.20,0.17,0.27,,,
240571,,0.25,0.32,0.39,0.39,,,,0.34,0.25,0.34,0.52,,,
240572,0.52,0.15,0.66,1.00,0.80,,,0.68,0.40,0.75,0.57,0.70,0.68,0.68,0.68
240573,0.09,0.02,0.11,0.25,0.15,,,,0.02,0.09,0.13,0.22,,,
240574,0.25,0.09,0.19,0.25,0.10,,,,0.09,0.25,0.22,0.26,,,
240575,0.23,0.08,0.30,0.32,0.20,,,0.50,0.08,0.20,0.29,0.29,0.50,0.50,0.50
240576,1.00,0.70,1.51,2.12,1.43,,,,0.70,1.00,2.04,1.97,,,
240577,,0.08,0.18,0.14,0.09,,,0.14,0.08,0.25,0.16,0.15,0.14,0.12,0.12
240578,,0.15,0.65,0.50,0.30,,,0.20,0.20,0.89,0.53,0.49,0.20,0.20,0.20
240579,0.38,0.25,0.57,0.55,0.50,,1.08,0.35,0.44,0.45,0.55,0.64,0.35,0.43,0.43
240580,0.29,0.05,0.41,0.09,0.05,,,,0.05,0.29,0.33,0.24,,,
240581,0.88,0.50,0.88,1.39,0.64,,,,0.50,1.00,0.89,0.84,,,
240582,,0.02,0.09,0.10,0.02,,,,0.02,0.05,0.10,0.09,,,
240583,,0.02,0.17,0.19,0.10,,,,0.02,0.15,0.16,0.17,,,
240584,,1.49,2.73,2.55,1.49,,,,1.49,2.60,2.45,2.21,,,
240585,0.26,0.02,0.37,0.28,0.02,,,,0.02,0.39,0.42,0.30,,,
240586,0.35,0.02,0.43,0.42,0.19,,,3.00,0.02,0.24,0.37,0.37,3.00,3.00,3.00
240587,0.10,0.30,0.51,0.89,0.75,,,,0.30,0.10,0.55,0.74,,,
240588,0.67,0.39,0.49,0.61,0.60,,6.95,0.60,0.39,0.75,0.61,0.62,0.60,0.60,0.60
240589,,0.05,0.18,0.25,0.09,,,,0.05,0.10,0.23,0.25,,,
240590,0.14,0.06,0.12,0.11,0.06,,,,0.06,0.19,0.10,0.14,,,
240591,,0.48,0.58,,1.00,,,,0.48,0.60,0.51,0.54,,,
240592,,1.98,1.96,,2.35,,,,1.98,3.00,2.08,2.11,,,
240593,0.20,0.09,0.30,0.25,0.10,,,,0.09,0.60,0.27,0.21,,,
240594,,0.28,0.38,,1.00,,,,0.28,0.40,0.45,0.51,,,
240595,,0.34,0.41,,1.00,,,,0.34,0.39,0.45,0.51,,,
240596,0.34,0.25,0.55,0.48,0.48,,,,0.25,0.37,0.49,0.64,,,
240597,0.77,0.09,0.43,1.10,1.10,,,,0.09,0.24,0.52,0.47,,,
240598,,0.02,0.09,0.06,0.03,,,0.10,0.02,0.05,0.09,0.08,0.10,0.10,0.10
240599,,0.02,0.10,0.08,0.06,,,,0.02,0.02,0.14,0.10,,,
240600,,0.05,0.17,0.17,0.09,,,,0.05,0.14,0.19,0.19,,,
240601,,2.00,2.59,3.95,3.95,,,,2.20,2.90,2.87,2.85,,,
240602,0.19,0.09,0.25,0.25,0.10,,,,0.09,0.49,0.22,0.19,,,
240603,,0.02,0.09,0.09,0.06,,,,0.02,0.02,0.07,0.08,,,
240604,6.27,3.00,6.10,6.33,5.00,,,0.50,3.00,7.20,5.60,5.16,0.50,0.50,0.50
240605,5.50,4.70,6.16,6.95,6.94,,,,5.00,5.00,6.26,7.00,,,
240606,0.12,0.02,0.18,0.16,0.02,,,,0.02,0.12,0.18,0.14,,,
240607,,0.10,0.32,0.29,0.21,,,,0.10,0.19,0.39,0.28,,,
240608,0.70,0.50,1.06,1.11,0.55,,,,0.50,0.60,1.18,0.97,,,
240609,,2.00,2.36,,4.59,,,,2.35,2.00,2.53,2.51,,,
240610,,0.02,0.19,0.20,0.14,,,,0.02,0.13,0.18,0.22,,,
240611,0.64,0.59,0.77,0.99,0.75,,,,0.59,0.29,0.83,0.81,,,
240612,,0.02,0.21,0.10,0.02,,,,0.02,0.20,0.30,0.17,,,
240613,1.29,0.90,1.42,0.99,0.99,,,,0.90,1.50,1.40,1.57,,,
240614,4.94,3.50,4.78,9.37,4.89,,,,3.50,5.25,4.81,4.72,,,
240615,0.12,0.40,0.52,1.47,0.40,,,,0.40,0.12,0.65,0.78,,,
240616,0.97,0.69,1.09,1.25,1.00,,,0.90,0.70,0.85,1.13,1.12,0.90,0.90,0.90
240617,0.75,0.24,0.51,,0.50,,,,0.24,0.75,0.64,0.56,,,
240618,3.61,1.27,3.47,4.31,3.49,,,1.99,1.27,4.00,3.54,3.29,1.99,1.99,1.99
240619,,0.10,0.40,0.19,0.19,,,,0.10,0.25,0.43,0.42,,,
240620,0.35,0.20,0.53,0.44,0.39,,,,0.20,0.50,0.37,0.48,,,
240621,7.50,3.45,6.26,5.49,4.82,,,,3.45,7.50,7.69,9.53,,,
240622,,3.98,5.12,,8.00,,,,3.98,5.50,4.75,4.28,,,
240623,4.01,1.78,4.08,4.54,3.60,,,,3.00,4.25,4.01,3.93,,,
240624,0.15,0.04,0.13,0.14,0.06,,,,0.04,0.15,0.14,0.15,,,
240625,0.15,0.10,0.22,0.31,0.20,,,,0.10,0.15,0.27,0.54,,,
240626,0.47,0.24,0.55,0.54,0.29,,,,0.24,0.75,0.55,0.58,,,
240627,,2.98,4.86,,6.90,,,,2.98,6.00,4.47,4.29,,,
240628,0.44,0.45,0.84,1.03,0.75,,,0.70,0.49,0.49,0.77,0.82,0.70,0.70,0.70
240629,12.00,9.98,11.07,,18.00,,,,9.98,12.00,10.45,11.51,,,
240630,2.82,2.50,3.18,,6.33,,,,3.09,3.00,3.03,3.38,,,
240631,,2.98,3.16,1004.99,3.45,,,,2.98,3.00,3.10,3.60,,,
240632,0.75,0.68,0.75,,0.87,,,,0.68,0.75,0.83,0.72,,,
240633,0.35,0.16,0.46,0.16,0.16,,,1.99,0.16,0.45,0.40,0.49,1.99,1.99,1.99
240634,0.29,0.29,0.44,,0.47,,,,0.30,0.29,0.53,0.46,,,
240635,,0.30,0.48,0.49,0.49,,,,0.30,0.35,0.51,0.51,,,
240636,2.20,2.00,2.58,3.07,3.07,,,,2.30,2.20,2.90,3.12,,,
240637,,0.05,0.33,0.10,0.05,,,,0.05,0.69,0.25,0.26,,,
240638,0.05,0.20,0.33,0.49,0.30,,,,0.20,0.05,0.30,0.34,,,
240639,0.79,0.24,0.54,0.75,0.28,,,,0.24,0.79,0.61,0.52,,,
240640,,0.02,0.25,0.21,0.10,,,,0.09,0.39,0.30,0.21,,,
240641,,2.75,3.53,4.52,3.90,,,4.00,2.75,3.00,4.02,5.24,4.00,4.00,4.00
240642,,0.02,0.18,0.10,0.10,,,,0.02,0.20,0.18,0.17,,,
240643,1.59,0.98,1.53,1.98,1.10,,,,0.98,1.60,1.67,1.70,,,
240644,0.20,0.02,0.19,0.25,0.15,,,,0.02,0.35,0.22,0.22,,,
240645,0.10,0.05,0.19,0.10,0.06,,,,0.05,0.10,0.20,0.15,,,
240646,0.79,0.25,0.57,2.37,0.80,,,,0.25,0.60,0.65,0.70,,,
240647,0.91,0.50,1.00,1.64,1.45,,,,0.50,1.20,0.70,1.25,,,
240648,0.11,0.10,0.22,0.43,0.10,,,,0.10,0.15,0.21,0.20,,,
240649,11.25,7.45,9.63,22.80,9.40,,,4.47,7.45,12.23,11.47,9.43,4.47,3.49,3.49
240650,1.43,0.20,1.36,,1.36,,,,0.20,0.50,1.41,1.22,,,
240651,,0.19,0.43,,0.45,,,,0.35,0.75,0.52,0.46,,,
240652,0.72,0.20,0.46,0.49,0.33,,,,0.20,0.72,0.53,0.46,,,
240653,0.41,0.25,0.59,0.49,0.49,,,,0.25,0.39,0.51,0.62,,,
240654,0.53,0.10,0.57,0.65,0.50,,,1.50,0.30,0.49,0.46,0.60,1.50,1.50,1.50
240655,,0.02,0.20,0.05,0.05,,,,0.02,0.20,0.23,0.14,,,
240656,0.10,0.06,0.12,0.12,0.06,,,,0.06,0.10,0.11,0.12,,,
240657,1.64,0.40,1.47,1.91,1.91,,,2.00,0.40,1.92,1.79,1.49,2.00,2.00,2.00
240658,0.11,0.05,0.26,0.20,0.06,,,,0.05,0.10,0.25,0.23,,,
240659,,0.25,0.99,1.08,0.89,,1.25,,0.25,1.22,1.11,1.07,,,
240660,0.10,0.05,0.24,0.12,0.11,,,,0.05,0.10,0.24,0.20,,,
240661,0.07,0.02,0.15,0.15,0.04,,,0.08,0.02,0.10,0.16,0.17,0.08,0.08,0.08
240662,0.74,0.39,0.67,0.95,0.40,,,,0.39,1.00,0.81,0.68,,,
240663,0.28,0.02,0.21,0.25,0.13,,,,0.02,0.35,0.24,0.37,,,
240664,,0.02,0.14,0.08,0.06,,,,0.02,0.25,0.14,0.13,,,
240665,,0.05,0.24,0.18,0.06,,,,0.05,0.25,0.22,0.19,,,
240666,0.28,0.06,0.33,0.10,0.06,,,,0.06,0.28,0.28,0.22,,,
240667,0.05,0.03,0.24,0.07,0.03,,,,0.03,0.05,0.23,0.25,,,
240668,,0.50,0.98,1.29,1.00,,,,0.70,0.99,1.11,1.38,,,
240669,0.30,0.25,0.28,0.29,0.29,,,,0.25,0.30,0.31,0.38,,,
240670,0.79,0.30,0.74,1.38,0.89,,,,0.30,0.90,0.81,0.86,,,
240671,0.92,0.39,1.17,1.44,0.99,,,7.99,0.50,1.00,1.22,1.28,7.99,7.99,7.99
240672,3.69,2.98,3.11,,9.20,,,,2.98,3.69,3.15,3.39,,,
240673,,0.02,0.06,0.05,0.04,,,,0.02,0.07,0.07,0.07,,,
240674,0.39,0.08,0.35,0.10,0.09,,,,0.08,0.53,0.33,0.35,,,
240675,0.63,0.28,0.65,1.63,0.50,,,,0.28,0.83,0.79,0.76,,,
240676,,0.59,1.00,0.83,0.75,,0.90,,0.59,0.50,1.41,1.14,,,
240677,0.12,0.02,0.14,0.17,0.10,,,,0.02,0.12,0.17,0.20,,,
240678,,0.25,0.65,0.75,0.33,,,0.49,0.25,0.75,0.70,0.66,0.49,0.49,0.49
240679,,2.00,2.51,,4.50,,,,2.98,2.00,2.43,2.52,,,
240680,,0.20,0.28,,0.25,,,,0.24,0.15,0.31,0.43,,,
240681,0.18,0.18,0.31,,0.47,,,,0.18,0.18,0.32,0.39,,,
240682,,1.74,2.00,3.60,3.60,,,,1.74,2.30,1.97,2.10,,,
240683,0.36,0.24,0.40,0.28,0.27,,,,0.24,0.30,0.48,0.39,,,
240684,4.37,3.45,3.60,4.99,4.19,,,3.67,3.45,5.25,4.59,4.70,3.67,3.59,3.59
240685,,0.04,0.21,0.10,0.05,,,,0.04,0.40,0.16,0.19,,,
240686,13.69,14.98,13.68,,22.00,,,,14.98,13.88,14.04,16.55,,,
240687,0.23,0.05,0.26,0.22,0.15,,,,0.05,0.25,0.23,0.22,,,
240688,0.12,0.10,0.21,0.20,0.11,,,,0.10,0.12,0.45,0.27,,,
240689,,0.02,0.10,0.10,0.03,,0.10,,0.02,0.25,0.11,0.11,,,
240690,0.70,0.30,0.62,0.68,0.59,,,,0.45,0.56,0.70,0.75,,,
240691,0.22,0.05,0.44,0.14,0.08,,,0.09,0.05,0.30,0.29,0.25,0.09,0.09,0.09
240692,1.00,0.84,1.25,1.42,0.84,,,2.50,0.84,1.00,1.28,1.22,2.50,2.50,2.50
240693,,0.02,0.13,0.07,0.05,,,,0.02,0.25,0.13,0.09,,,
240694,1.66,1.00,1.65,1.99,1.45,,,,1.00,1.99,1.64,1.66,,,
240695,0.77,0.39,0.95,1.18,0.40,,,,0.39,1.25,1.07,0.80,,,
240696,0.12,0.08,0.16,0.15,0.11,,,,0.10,0.12,0.17,0.18,,,
240697,0.29,0.22,0.49,0.61,0.45,,,,0.22,0.29,0.45,0.69,,,
240698,0.20,0.20,1.06,0.27,0.27,,,,0.25,1.25,0.86,0.78,,,
240699,,0.10,0.35,0.38,0.38,,,0.66,0.10,0.09,0.38,0.48,0.66,0.66,0.66
240700,,0.05,0.19,0.15,0.06,,,,0.05,0.49,0.23,0.21,,,
240701,,0.25,0.44,,0.70,,,,0.38,0.67,0.44,0.48,,,
240702,,0.15,0.31,0.45,0.22,,,,0.15,0.19,0.25,0.38,,,
240703,,0.05,0.27,0.29,0.15,,,,0.08,0.25,0.23,0.34,,,
240704,0.15,0.09,0.15,0.15,0.10,,,,0.09,0.15,0.11,0.17,,,
240705,0.15,0.09,0.19,0.13,0.10,,,,0.09,0.15,0.17,0.18,,,
240706,,0.24,0.48,,0.50,,,,0.38,0.35,0.45,0.53,,,
240707,0.15,0.19,0.39,0.35,0.35,,,0.25,0.32,0.15,0.46,0.66,0.25,0.25,0.25
240708,0.50,0.26,0.62,0.26,0.26,,,,0.26,0.50,0.76,0.92,,,
240709,2.63,0.49,2.14,,2.75,,,2.56,0.70,2.25,2.33,1.81,3.49,2.17,1.88
241051,18.89,18.89,67.38,22.67,18.89,,18.89,29.82,18.89,45.00,55.60,20.84,18.89,25.75,28.83
241052,,119.98,126.96,119.98,119.98,,120.00,119.21,119.98,,,,124.99,124.98,137.99
241053,,39.99,0.02,59.79,59.79,,54.99,0.02,59.79,,,,59.79,60.46,181.69
241054,,2.99,3.01,,3.68,,2.99,3.68,2.99,,,,3.95,3.63,3.67
241055,,24.99,29.60,,33.95,,35.00,29.05,24.99,29.95,34.90,34.90,35.96,35.98,36.99
241056,,18.95,,,106.25,18.95,18.95,23.75,18.95,,,,18.95,31.67,53.23
241057,4.90,3.00,5.90,5.75,5.75,,4.30,5.14,4.00,,,,4.00,4.94,5.23
241058,,0.08,0.20,0.09,0.09,,,0.14,0.08,0.18,0.18,0.13,0.17,0.16,0.09
241059,0.24,0.10,0.25,0.55,0.26,,,0.23,0.12,0.24,0.22,0.21,0.22,0.22,0.11
241060,0.09,0.04,0.18,0.09,0.05,,,0.13,0.04,0.09,0.16,0.13,0.10,0.13,0.08
241061,,0.07,0.17,0.09,0.09,,,0.12,0.07,0.10,0.15,0.12,0.10,0.12,0.07
241062,,0.05,0.21,0.22,0.22,,,0.24,0.05,0.20,0.19,0.21,0.49,0.21,0.11
241063,,0.04,0.23,0.32,0.06,,,0.22,0.04,0.20,0.21,0.18,0.49,0.22,0.12
241064,,0.08,0.21,0.22,0.08,,,0.21,0.08,0.20,0.18,0.15,0.49,0.19,0.15
241065,,0.05,0.26,0.24,0.09,,,0.25,0.07,0.20,0.22,0.16,0.49,0.25,0.13
241066,,0.03,0.22,0.18,0.10,,,0.18,0.05,0.20,0.18,0.16,0.22,0.20,0.12
241067,,0.05,0.22,0.18,0.10,,,0.17,0.05,0.20,0.20,0.17,0.10,0.17,0.13
241068,0.09,0.05,0.21,0.17,0.14,,,0.17,0.05,0.09,0.19,0.15,0.18,0.18,0.13
241069,0.17,0.09,0.22,0.55,0.19,,,0.24,0.10,0.17,0.14,0.18,0.18,0.26,0.20
241070,,0.05,0.14,0.08,0.08,,,0.11,0.05,0.10,0.15,0.12,0.07,0.09,0.08
241071,,0.04,0.14,0.15,0.04,,,0.13,0.04,0.15,0.11,0.13,0.10,0.09,0.09
241072,,0.05,0.14,0.09,0.07,,,0.11,0.05,0.10,0.10,0.11,0.11,0.09,0.07
241073,,0.05,0.15,0.09,0.06,,,0.16,0.05,0.10,0.11,0.11,0.30,0.12,0.09
241800,0.16,0.01,0.22,0.21,0.22,0.25,0.14,0.87,0.01,0.02,0.17,0.14,0.25,0.85,0.68
241801,0.20,0.01,0.20,0.15,0.28,,0.30,1.08,0.01,0.15,0.17,0.17,1.00,0.94,1.14
241802,0.12,0.02,0.09,0.05,0.04,0.10,0.10,0.28,0.02,0.10,0.12,0.15,0.10,0.31,0.32
241803,0.02,0.01,0.04,0.02,0.01,0.05,0.05,0.16,0.01,0.02,0.04,0.03,0.05,0.19,0.22
241804,3.64,2.00,2.97,4.01,3.00,14.99,11.90,12.58,2.00,2.63,4.11,3.40,13.00,15.63,18.66
241805,0.01,0.01,0.12,0.02,0.01,0.10,0.09,0.18,0.01,0.01,0.08,0.04,0.10,0.15,0.19
241806,0.14,0.02,0.13,0.10,0.20,2.49,0.10,1.80,0.02,0.17,0.17,0.15,2.49,2.03,1.96
241807,0.04,0.01,0.06,0.04,0.02,,0.02,0.22,0.01,0.04,0.04,0.05,0.15,0.26,0.30
241808,,0.01,0.02,0.02,0.01,,0.02,0.14,0.01,0.02,0.02,0.02,0.09,0.14,0.14
241809,0.05,0.01,0.03,0.05,0.02,0.49,0.15,0.45,0.01,0.03,0.07,0.08,0.49,0.37,0.34
241810,0.50,0.01,0.16,0.03,0.01,,0.05,0.15,0.01,0.50,0.11,0.07,0.25,0.17,0.16
241811,0.02,0.01,0.02,0.02,0.01,,0.02,0.17,0.01,0.02,0.02,0.02,0.08,0.17,0.17
241812,0.02,0.01,0.03,0.02,0.01,,0.05,0.17,0.01,0.02,0.02,0.02,0.25,0.14,0.14
241813,0.04,0.01,0.02,0.02,0.01,0.05,0.09,0.17,0.01,0.06,0.03,0.04,0.05,0.17,0.20
241814,0.16,0.01,0.08,0.02,0.01,0.05,0.10,0.23,0.01,0.15,0.09,0.06,0.05,0.20,0.19
241815,0.04,0.01,0.05,0.05,0.02,0.48,0.09,0.39,0.01,0.10,0.06,0.06,0.48,0.45,0.54
241816,0.02,0.01,0.06,0.02,0.01,0.14,0.05,0.22,0.01,0.02,0.02,0.05,0.11,0.14,0.19
241817,0.06,0.01,0.07,0.02,0.01,,0.05,0.27,0.01,0.10,0.08,0.05,0.25,0.26,0.19
241818,1.73,0.90,1.59,1.93,1.90,7.50,2.80,7.90,0.90,1.20,1.69,1.75,9.00,7.76,7.63
241819,0.09,0.01,0.06,0.02,0.02,0.50,0.02,0.25,0.01,0.02,0.04,0.05,0.50,0.24,0.17
241820,0.02,0.01,0.06,0.02,0.01,0.24,0.02,0.21,0.01,0.02,0.02,0.03,0.09,0.21,0.15
241821,0.01,0.01,0.03,0.02,0.02,,0.05,0.19,0.01,0.02,0.02,0.02,0.35,0.21,0.20
241822,0.12,0.01,0.12,0.02,0.16,0.98,0.10,1.06,0.01,0.03,0.14,0.14,0.50,1.44,1.38
241823,0.02,0.01,0.04,0.02,0.01,,0.05,0.26,0.01,0.02,0.03,0.03,0.20,0.16,0.18
241824,0.02,0.01,0.02,0.02,0.01,,0.05,0.15,0.01,0.02,0.03,0.05,0.25,0.15,0.15
241825,0.11,0.01,0.11,0.02,0.02,0.20,0.09,0.26,0.01,0.25,0.14,0.09,0.20,0.34,0.28
241826,,0.01,0.07,0.02,0.01,0.10,0.02,0.16,0.01,0.02,0.04,0.07,0.10,0.15,0.17
241827,0.12,0.01,0.11,0.04,0.18,0.99,0.40,1.47,0.01,0.15,0.14,0.12,0.99,1.30,1.21
241828,0.10,0.01,0.10,0.05,0.02,0.49,0.09,0.50,0.01,0.02,0.08,0.08,0.49,0.38,0.48
241829,0.09,0.01,0.13,0.04,0.02,,0.08,0.27,0.01,0.10,0.13,0.10,0.29,0.31,0.27
241830,0.08,0.01,0.04,0.02,0.02,,0.35,0.94,0.01,0.02,0.07,0.06,0.88,0.85,1.01
241831,2.58,1.00,2.46,3.18,2.99,47.86,29.95,51.99,1.18,2.88,2.50,2.58,35.00,55.18,59.90
241832,0.05,0.01,0.03,0.04,0.02,0.57,0.05,0.36,0.01,0.05,0.04,0.07,0.05,0.49,0.34
241833,0.19,0.02,0.16,0.02,0.16,,0.18,2.33,0.02,0.29,0.24,0.18,0.49,1.87,1.36
241834,0.05,0.01,0.04,0.02,0.01,,0.09,0.31,0.01,0.07,0.05,0.08,0.46,0.29,0.29
